"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
9.8533036287671e-07,10,772,11.3994619370267,"GO:0009617 response to bacterium "," http://amigo.geneontology.org/amigo/term/GO:0009617"," CXCL2  CXCL1  LCN2  ZC3H12A  CD55  NFKBIA  NR4A1  C3  EPHA2  CEBPB"
1.1914577295925e-06,14,2065,5.96636245110821,"GO:0006915 apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0006915"," CD74  DDIT4  GADD45B  IRF1  PMAIP1  EPHA2  NR4A1  RHOB  LCN2  ZC3H12A  CEBPB  SOCS3  ATF3  NFKBIA"
1.61212988499106e-06,14,2127,5.79244873603125,"GO:0012501 programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0012501"," CD74  DDIT4  GADD45B  IRF1  PMAIP1  EPHA2  NR4A1  RHOB  LCN2  ZC3H12A  CEBPB  SOCS3  ATF3  NFKBIA"
2.04937814171977e-06,15,2609,5.05963086357874,"GO:0071310 cellular response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0071310"," CD74  CXCL2  NR4A1  GDF15  CXCL1  NFKBIA  IRF1  ZC3H12A  CD55  STC1  ATF3  DDIT4  CEBPB  SOCS3  DUSP1"
2.34633818064176e-06,19,4821,3.46831171317792,"GO:0042221 response to chemical "," http://amigo.geneontology.org/amigo/term/GO:0042221"," CD74  CXCL2  NR4A1  GDF15  EPHA2  CXCL1  NFKBIA  IRF1  PMAIP1  RHOB  ZC3H12A  CD55  CD83  STC1  ATF3  DDIT4  CEBPB  SOCS3  DUSP1"
3.99929380712138e-06,14,2320,5.31057692307692,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," CD74  DDIT4  GADD45B  IRF1  PMAIP1  EPHA2  ZC3H12A  NR4A1  RHOB  LCN2  CEBPB  SOCS3  ATF3  NFKBIA"
5.56305148324931e-06,15,2847,4.63666207343763,"GO:0035556 intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035556"," CD74  DUSP1  DDIT4  GADD45B  NFKBIA  GDF15  PMAIP1  EPHA2  ZC3H12A  RHOB  ATF3  CEBPB  SOCS3  CXCL1  RRAD"
7.06076299900307e-06,18,4552,3.47994119237529,"GO:0030154 cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0030154"," KRT17  EPHA2  ETS2  CEBPB  CD74  STC1  ZC3H12A  GADD45B  NFKBIA  CD83  NR4A1  IRF1  C3  GDF15  RHOB  ATF3  SOCS3  DDIT4"
7.28320208836611e-06,18,4576,3.46168975255514,"GO:0048869 cellular developmental process "," http://amigo.geneontology.org/amigo/term/GO:0048869"," KRT17  EPHA2  ETS2  CEBPB  CD74  STC1  ZC3H12A  GADD45B  NFKBIA  CD83  NR4A1  IRF1  C3  GDF15  RHOB  ATF3  SOCS3  DDIT4"
1.0701596874295e-05,15,3024,4.36527014652015,"GO:0051239 regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051239"," CD74  C3  STC1  ZC3H12A  CEBPB  CD55  NFKBIA  CD83  NR4A1  IRF1  KRT17  GDF15  EPHA2  RHOB  LCN2"
1.20493820065676e-05,12,1752,6.02766069546892,"GO:1901700 response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901700"," CXCL2  NR4A1  CXCL1  RHOB  ZC3H12A  CD55  NFKBIA  GDF15  STC1  DDIT4  CEBPB  SOCS3"
1.29060845851964e-05,7,376,16.3836947626841,"GO:0032496 response to lipopolysaccharide "," http://amigo.geneontology.org/amigo/term/GO:0032496"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  NR4A1  CEBPB"
1.87676371478297e-05,7,400,15.4006730769231,"GO:0002237 response to molecule of bacterial origin "," http://amigo.geneontology.org/amigo/term/GO:0002237"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  NR4A1  CEBPB"
2.84200642691924e-05,6,258,20.4660107334526,"GO:0071222 cellular response to lipopolysaccharide "," http://amigo.geneontology.org/amigo/term/GO:0071222"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  CEBPB"
3.27819254633027e-05,6,268,19.7023536165327,"GO:0071219 cellular response to molecule of bacterial origin "," http://amigo.geneontology.org/amigo/term/GO:0071219"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  CEBPB"
3.27819254633027e-05,8,659,10.6833197151862,"GO:0071396 cellular response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0071396"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  STC1  DDIT4  CEBPB"
3.48612913014415e-05,9,935,8.47095845331139,"GO:0071345 cellular response to cytokine stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071345"," CD74  CXCL2  CXCL1  NFKBIA  IRF1  ZC3H12A  CEBPB  SOCS3  DUSP1"
3.65052029549529e-05,11,1602,6.04271103428407,"GO:0016477 cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," CXCL2  RHOB  CXCL1  NR4A1  MMP7  EPHA2  STC1  ZC3H12A  CD74  DUSP1  DDIT4"
4.81193371200386e-05,9,980,8.08198587127159,"GO:0033993 response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0033993"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  NR4A1  STC1  DDIT4  CEBPB"
4.97759255398012e-05,6,295,17.8990873533246,"GO:0071216 cellular response to biotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071216"," CXCL2  CXCL1  ZC3H12A  CD55  NFKBIA  CEBPB"
5.04065951965147e-05,14,2990,4.1205814252637,"GO:0007166 cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," CD74  CXCL2  GDF15  EPHA2  CXCL1  NFKBIA  PMAIP1  CD55  IRF1  C3  ZC3H12A  SOCS3  ATF3  DDIT4"
6.50847055197943e-05,9,1032,7.67475402504472,"GO:0034097 response to cytokine "," http://amigo.geneontology.org/amigo/term/GO:0034097"," CD74  CXCL2  CXCL1  NFKBIA  IRF1  ZC3H12A  CEBPB  SOCS3  DUSP1"
6.50847055197943e-05,10,1355,6.49474879364178,"GO:0098542 defense response to other organism "," http://amigo.geneontology.org/amigo/term/GO:0098542"," CD74  IRF1  PMAIP1  LCN2  ZC3H12A  DDIT4  C3  EPHA2  CEBPB  CD55"
6.68048817759798e-05,16,4181,3.36776258900153,"GO:0009893 positive regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009893"," CD74  GDF15  EPHA2  ZC3H12A  ATF3  CEBPB  NFKBIA  NR4A1  IRF1  C3  PMAIP1  ETS2  CD55  CD83  KRT17  LCN2"
7.00477274901004e-05,12,2160,4.88910256410256,"GO:0033554 cellular response to stress "," http://amigo.geneontology.org/amigo/term/GO:0033554"," CD74  DUSP1  CEBPB  GADD45B  EPHA2  RHOB  ATF3  ZC3H12A  PMAIP1  STC1  DDIT4  NFKBIA"
8.65687731035654e-05,14,3183,3.87073153048648,"GO:0002376 immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002376"," CD74  CXCL2  IRF1  C3  CXCL1  CD55  ZC3H12A  CEBPB  NFKBIA  CD83  EPHA2  LCN2  DUSP1  PMAIP1"
8.65687731035654e-05,9,1089,7.2730451366815,"GO:0032101 regulation of response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032101"," NFKBIA  ZC3H12A  CD55  CD74  C3  CEBPB  SOCS3  DUSP1  IRF1"
8.65687731035654e-05,11,1806,5.3601456682852,"GO:0048870 cell motility "," http://amigo.geneontology.org/amigo/term/GO:0048870"," CXCL2  RHOB  CXCL1  NR4A1  MMP7  EPHA2  STC1  ZC3H12A  CD74  DUSP1  DDIT4"
8.65687731035654e-05,11,1806,5.3601456682852,"GO:0051674 localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674"," CXCL2  RHOB  CXCL1  NR4A1  MMP7  EPHA2  STC1  ZC3H12A  CD74  DUSP1  DDIT4"
9.36022259832471e-05,14,3210,3.83817397555715,"GO:0009966 regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009966"," CD74  DUSP1  GDF15  DDIT4  GADD45B  C3  PMAIP1  EPHA2  ZC3H12A  CD55  NFKBIA  IRF1  ATF3  SOCS3"
0.000106634187190795,6,355,14.8738894907909,"GO:0060326 cell chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0060326"," CXCL2  CXCL1  CD74  DUSP1  NR4A1  EPHA2"
0.000113476974922527,10,1483,5.93417708387365,"GO:2000026 regulation of multicellular organismal development "," http://amigo.geneontology.org/amigo/term/GO:2000026"," CD74  ZC3H12A  CEBPB  NFKBIA  CD83  IRF1  C3  KRT17  EPHA2  RHOB"
0.000146001747253903,10,1529,5.75564723046737,"GO:0080134 regulation of response to stress "," http://amigo.geneontology.org/amigo/term/GO:0080134"," CD74  DUSP1  GADD45B  NFKBIA  ZC3H12A  C3  CEBPB  SOCS3  PMAIP1  IRF1"
0.000181230580754944,8,892,7.89272162814764,"GO:0006954 inflammatory response "," http://amigo.geneontology.org/amigo/term/GO:0006954"," CXCL2  CXCL1  NFKBIA  C3  EPHA2  ZC3H12A  CEBPB  SOCS3"
0.000195596254293111,11,1992,4.85965013901761,"GO:0040011 locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040011"," CXCL2  EPHA2  RHOB  CXCL1  NR4A1  MMP7  STC1  ZC3H12A  CD74  DUSP1  DDIT4"
0.000221275213362756,8,922,7.63590855998665,"GO:0001817 regulation of cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0001817"," CD74  C3  ZC3H12A  CD55  CD83  IRF1  EPHA2  CEBPB"
0.000223014952766142,8,930,7.57022332506204,"GO:0001816 cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0001816"," CD74  C3  ZC3H12A  CD55  CD83  IRF1  EPHA2  CEBPB"
0.000223014952766142,7,650,9.47733727810651,"GO:0010942 positive regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010942"," GADD45B  PMAIP1  ZC3H12A  NR4A1  RHOB  ATF3  DDIT4"
0.000223014952766142,8,927,7.59472242967389,"GO:0030155 regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0030155"," EPHA2  CD55  CD74  CD83  IRF1  ZC3H12A  CEBPB  DUSP1"
0.000223014952766142,5,235,18.7242225859247,"GO:0043542 endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043542"," NR4A1  STC1  ZC3H12A  EPHA2  RHOB"
0.000270002336460286,11,2086,4.64066302824692,"GO:0009888 tissue development "," http://amigo.geneontology.org/amigo/term/GO:0009888"," DUSP1  KRT17  STC1  CEBPB  NR4A1  C3  EPHA2  ETS2  ATF3  SOCS3  RHOB"
0.000271088630913139,13,3057,3.74239450441609,"GO:0010605 negative regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010605"," ZC3H12A  CEBPB  DUSP1  ETS2  ATF3  GADD45B  CD83  NR4A1  IRF1  C3  EPHA2  SOCS3  DDIT4"
0.000271088630913139,9,1312,6.03684920262664,"GO:0010628 positive regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010628"," CD74  C3  ZC3H12A  CD55  CD83  IRF1  KRT17  ATF3  CEBPB"
0.000271088630913139,14,3602,3.42047153290907,"GO:0010646 regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010646"," CD74  DUSP1  GDF15  DDIT4  GADD45B  C3  PMAIP1  EPHA2  ZC3H12A  CD55  NFKBIA  IRF1  ATF3  SOCS3"
0.000271088630913139,10,1687,5.21658839086225,"GO:0051240 positive regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051240"," CD74  C3  ZC3H12A  CEBPB  CD55  CD83  IRF1  KRT17  RHOB  LCN2"
0.000271088630913139,4,115,30.6100334448161,"GO:1990868 response to chemokine "," http://amigo.geneontology.org/amigo/term/GO:1990868"," CXCL2  CXCL1  ZC3H12A  DUSP1"
0.000271088630913139,4,115,30.6100334448161,"GO:1990869 cellular response to chemokine "," http://amigo.geneontology.org/amigo/term/GO:1990869"," CXCL2  CXCL1  ZC3H12A  DUSP1"
0.000271770739953212,14,3615,3.40817108203,"GO:0023051 regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023051"," CD74  DUSP1  GDF15  DDIT4  GADD45B  C3  PMAIP1  EPHA2  ZC3H12A  CD55  NFKBIA  IRF1  ATF3  SOCS3"
0.000271770739953212,9,1318,6.00936733979223,"GO:0042325 regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042325"," CD74  GDF15  EPHA2  DUSP1  C3  GADD45B  ZC3H12A  DDIT4  SOCS3"
0.000297709832792018,11,2143,4.5172296205894,"GO:0008283 cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008283"," STC1  CD55  CD74  NFKBIA  DUSP1  NR4A1  IRF1  EPHA2  ATF3  CEBPB  CXCL1"
0.000304865175252648,6,457,11.5541154687763,"GO:1903706 regulation of hemopoiesis "," http://amigo.geneontology.org/amigo/term/GO:1903706"," CD74  NFKBIA  CD83  IRF1  ZC3H12A  CEBPB"
0.000321648029167563,9,1354,5.84959095557323,"GO:0009968 negative regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009968"," CD74  DUSP1  DDIT4  EPHA2  NFKBIA  GDF15  ATF3  ZC3H12A  SOCS3"
0.000336084930579202,7,719,8.56782925002675,"GO:0043408 regulation of MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0043408"," CD74  DUSP1  GADD45B  GDF15  ZC3H12A  ATF3  EPHA2"
0.000343840225003951,11,2190,4.42028451001054,"GO:0006955 immune response "," http://amigo.geneontology.org/amigo/term/GO:0006955"," CD74  CXCL2  C3  CXCL1  CD55  ZC3H12A  NFKBIA  IRF1  LCN2  CD83  CEBPB"
0.000362447260838788,15,4338,3.04300989466965,"GO:0048583 regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048583"," CD74  DUSP1  C3  GDF15  DDIT4  CD55  GADD45B  NFKBIA  PMAIP1  EPHA2  ZC3H12A  IRF1  ATF3  CEBPB  SOCS3"
0.000362447260838788,10,1777,4.95238301372235,"GO:0048585 negative regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048585"," CD74  DUSP1  DDIT4  CD55  EPHA2  NFKBIA  GDF15  ATF3  ZC3H12A  SOCS3"
0.000362447260838788,12,2680,3.94047072330654,"GO:0050793 regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0050793"," RHOB  CEBPB  CD74  ZC3H12A  NFKBIA  CD83  IRF1  C3  KRT17  GDF15  EPHA2  SOCS3"
0.000387764144254432,6,486,10.8646723646724,"GO:1903037 regulation of leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:1903037"," CD55  CD74  CD83  IRF1  ZC3H12A  CEBPB"
0.000391134456856298,6,488,10.8201450189155,"GO:0050863 regulation of T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050863"," CD55  CD74  CD83  IRF1  ZC3H12A  CEBPB"
0.000402858581687966,10,1810,4.86209094772631,"GO:0010941 regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010941"," CD74  GADD45B  PMAIP1  ZC3H12A  NR4A1  RHOB  CEBPB  SOCS3  ATF3  DDIT4"
0.000408378973136845,11,2254,4.29477510067572,"GO:0006928 movement of cell or subcellular component "," http://amigo.geneontology.org/amigo/term/GO:0006928"," CXCL2  EPHA2  RHOB  CXCL1  NR4A1  MMP7  STC1  ZC3H12A  CD74  DUSP1  DDIT4"
0.00041566748498388,9,1424,5.56204083837511,"GO:0051094 positive regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051094"," CD74  ZC3H12A  CEBPB  CD83  C3  KRT17  GDF15  RHOB  SOCS3"
0.000445942998150318,13,3283,3.48477002741395,"GO:0009892 negative regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009892"," ZC3H12A  CEBPB  DUSP1  ETS2  ATF3  GADD45B  CD83  NR4A1  IRF1  C3  EPHA2  DDIT4  SOCS3"
0.000446914689852351,14,3847,3.20263542020755,"GO:0010604 positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," CD74  GDF15  ZC3H12A  ATF3  CEBPB  NFKBIA  NR4A1  IRF1  C3  PMAIP1  ETS2  CD55  CD83  KRT17"
0.000470929239415201,10,1857,4.73903318006711,"GO:1902531 regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902531"," CD74  DUSP1  DDIT4  GADD45B  GDF15  PMAIP1  EPHA2  ZC3H12A  ATF3  NFKBIA"
0.000482475596405233,12,2795,3.77834044309894,"GO:0051246 regulation of protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051246"," CD74  GDF15  ZC3H12A  DUSP1  C3  PMAIP1  GADD45B  NR4A1  KRT17  SOCS3  NFKBIA  DDIT4"
0.000486743536011352,5,302,14.5701732042792,"GO:0006959 humoral immune response "," http://amigo.geneontology.org/amigo/term/GO:0006959"," CXCL2  C3  CXCL1  CD55  CD83"
0.000503379546428146,6,525,10.0575824175824,"GO:0007159 leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007159"," CD55  CD74  CD83  IRF1  ZC3H12A  CEBPB"
0.000503379546428146,9,1478,5.35882689705423,"GO:0019220 regulation of phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019220"," CD74  GDF15  EPHA2  DUSP1  C3  GADD45B  ZC3H12A  DDIT4  SOCS3"
0.000503379546428146,9,1479,5.3552036199095,"GO:0051174 regulation of phosphorus metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051174"," CD74  GDF15  EPHA2  DUSP1  C3  GADD45B  ZC3H12A  DDIT4  SOCS3"
0.000503379546428146,3,48,55.0024038461539,"GO:1900744 regulation of p38MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:1900744"," DUSP1  GADD45B  ZC3H12A"
0.000505132135084227,9,1483,5.34075937548628,"GO:0010648 negative regulation of cell communication "," http://amigo.geneontology.org/amigo/term/GO:0010648"," CD74  DUSP1  DDIT4  EPHA2  NFKBIA  GDF15  ATF3  ZC3H12A  SOCS3"
0.000509365364675796,9,1488,5.32281327543424,"GO:0023057 negative regulation of signaling "," http://amigo.geneontology.org/amigo/term/GO:0023057"," CD74  DUSP1  DDIT4  EPHA2  NFKBIA  GDF15  ATF3  ZC3H12A  SOCS3"
0.000509365364675796,3,49,53.8799058084772,"GO:0045581 negative regulation of T cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045581"," CD74  IRF1  ZC3H12A"
0.000514885611562811,4,150,23.4676923076923,"GO:0046634 regulation of alpha-beta T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0046634"," CD55  CD83  IRF1  ZC3H12A"
0.000516229164473106,6,533,9.90662433251551,"GO:0002683 negative regulation of immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002683"," CD55  ZC3H12A  CD74  IRF1  CEBPB  DUSP1"
0.000539169815016895,12,2867,3.6834536234606,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," DUSP1  EPHA2  RHOB  NR4A1  STC1  ZC3H12A  C3  KRT17  GDF15  ETS2  CEBPB  SOCS3"
0.000539169815016895,5,318,13.8370827285922,"GO:0010631 epithelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0010631"," NR4A1  STC1  ZC3H12A  EPHA2  RHOB"
0.000539169815016895,4,154,22.8581418581419,"GO:0050868 negative regulation of T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050868"," CD74  IRF1  ZC3H12A  CEBPB"
0.000539169815016895,5,317,13.8807328318369,"GO:0097193 intrinsic apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097193"," CD74  PMAIP1  EPHA2  DDIT4  CEBPB"
0.000551767298347801,5,321,13.7077641984184,"GO:0090132 epithelium migration "," http://amigo.geneontology.org/amigo/term/GO:0090132"," NR4A1  STC1  ZC3H12A  EPHA2  RHOB"
0.000567935178967188,7,827,7.4489349827923,"GO:0000165 MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0000165"," CD74  DUSP1  GADD45B  GDF15  ZC3H12A  ATF3  EPHA2"
0.000572038454395973,15,4617,2.85912430649273,"GO:0048731 system development "," http://amigo.geneontology.org/amigo/term/GO:0048731"," EPHA2  CEBPB  CD74  NR4A1  STC1  ZC3H12A  NFKBIA  CD83  IRF1  C3  RHOB  SOCS3  DDIT4  ETS2  CXCL1"
0.0005836199208911,5,327,13.4562455892731,"GO:0090130 tissue migration "," http://amigo.geneontology.org/amigo/term/GO:0090130"," NR4A1  STC1  ZC3H12A  EPHA2  RHOB"
0.000587897245425772,8,1165,6.04318256850446,"GO:0001932 regulation of protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0001932"," CD74  GDF15  DUSP1  C3  GADD45B  ZC3H12A  SOCS3  DDIT4"
0.000605639386517272,5,331,13.2936323495236,"GO:0007162 negative regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007162"," CD74  IRF1  ZC3H12A  CEBPB  DUSP1"
0.0006223410614048,6,563,9.37874026506353,"GO:0043065 positive regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043065"," GADD45B  PMAIP1  NR4A1  RHOB  ZC3H12A  ATF3"
0.0006345931300108,6,566,9.3290296276162,"GO:1902532 negative regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902532"," CD74  DUSP1  DDIT4  EPHA2  ATF3  ZC3H12A"
0.000642172675688488,4,165,21.3342657342657,"GO:1903038 negative regulation of leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:1903038"," CD74  IRF1  ZC3H12A  CEBPB"
0.000679111974224454,5,342,12.8660593792173,"GO:0001933 negative regulation of protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0001933"," DUSP1  GADD45B  ZC3H12A  SOCS3  DDIT4"
0.000679111974224454,6,576,9.16706730769231,"GO:0043068 positive regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043068"," GADD45B  PMAIP1  NR4A1  RHOB  ZC3H12A  ATF3"
0.000720380928543433,9,1594,4.96884953189847,"GO:0042981 regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0042981"," CD74  GADD45B  PMAIP1  NR4A1  RHOB  ZC3H12A  CEBPB  SOCS3  ATF3"
0.000720479834402596,3,59,44.7477183833116,"GO:0038066 p38MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0038066"," DUSP1  GADD45B  ZC3H12A"
0.000720479834402596,3,59,44.7477183833116,"GO:0045620 negative regulation of lymphocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0045620"," CD74  IRF1  ZC3H12A"
0.000743529846068785,3,60,44.0019230769231,"GO:0010883 regulation of lipid storage "," http://amigo.geneontology.org/amigo/term/GO:0010883"," C3  ZC3H12A  NFKBIA"
0.000743529846068785,8,1222,5.7612992572076,"GO:0044092 negative regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0044092"," NFKBIA  DUSP1  ZC3H12A  GADD45B  NR4A1  C3  RRAD  SOCS3"
0.000748437696074186,5,354,12.4299217731421,"GO:1902105 regulation of leukocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:1902105"," CD74  CD83  IRF1  ZC3H12A  CEBPB"
0.000792357903548699,9,1627,4.86806770365467,"GO:0043067 regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043067"," CD74  GADD45B  PMAIP1  NR4A1  RHOB  ZC3H12A  CEBPB  SOCS3  ATF3"
0.000792357903548699,8,1237,5.69143709968286,"GO:0048646 anatomical structure formation involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048646"," DUSP1  NR4A1  ZC3H12A  C3  GDF15  EPHA2  RHOB  ETS2"
0.000829348111708543,4,181,19.4483637909052,"GO:0010594 regulation of endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0010594"," STC1  ZC3H12A  EPHA2  RHOB"
0.000846003768481951,13,3617,3.16298037047277,"GO:0031325 positive regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031325"," CD74  GDF15  EPHA2  ZC3H12A  ATF3  CEBPB  NFKBIA  NR4A1  IRF1  C3  PMAIP1  ETS2  KRT17"
