"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
8.64448367067785e-06,11,2127,6.57396959724181,"GO:0012501 programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0012501"," CD74  BIRC3  TNFSF10  TNFRSF10C  ACTB  CCL2  CDKN1A  ID1  RHOB  ZC3H12A  CEBPB"
8.92428028812896e-06,7,525,16.9488888888889,"GO:0007159 leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007159"," ACTB  CD55  CD74  HES1  ZC3H12A  CEBPB  CCL2"
1.6423553871151e-05,9,1280,8.937890625,"GO:0001775 cell activation "," http://amigo.geneontology.org/amigo/term/GO:0001775"," ACTB  CD74  ZC3H12A  ULBP2  CD55  HES1  CDKN1A  CEBPB  CCL2"
1.78763254781691e-05,11,2320,6.02708333333333,"GO:0008219 cell death "," http://amigo.geneontology.org/amigo/term/GO:0008219"," CD74  BIRC3  TNFSF10  TNFRSF10C  ACTB  CCL2  ZC3H12A  CDKN1A  ID1  RHOB  CEBPB"
1.95219406167968e-05,10,1806,7.03857511997047,"GO:0048870 cell motility "," http://amigo.geneontology.org/amigo/term/GO:0048870"," ACTB  CXCL2  CCL2  RHOB  MMP7  STC1  ZC3H12A  CD74  HES1  ID1"
1.95219406167968e-05,10,1806,7.03857511997047,"GO:0051674 localization of cell "," http://amigo.geneontology.org/amigo/term/GO:0051674"," ACTB  CXCL2  CCL2  RHOB  MMP7  STC1  ZC3H12A  CD74  HES1  ID1"
2.04266795725396e-05,7,616,14.4450757575758,"GO:0022407 regulation of cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0022407"," ACTB  CD55  CD74  HES1  ZC3H12A  CEBPB  CCL2"
3.04652812836312e-05,7,662,13.4413393756294,"GO:0042110 T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0042110"," CD74  ACTB  CD55  HES1  ZC3H12A  CEBPB  CCL2"
3.04652812836312e-05,7,659,13.5025290844714,"GO:0071396 cellular response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0071396"," CXCL2  CCL2  ZC3H12A  CD55  HES1  STC1  CEBPB"
3.11344223226768e-05,12,3183,4.7923342758404,"GO:0002376 immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002376"," CD74  CXCL2  CCL2  CD55  ACTB  ZC3H12A  CEBPB  ULBP2  HES1  TNFSF10  CDKN1A  BIRC3"
3.87841189760846e-05,12,3269,4.66625879473845,"GO:0010033 response to organic substance "," http://amigo.geneontology.org/amigo/term/GO:0010033"," CD74  CXCL2  CCL2  GDF15  ZC3H12A  CD55  HES1  ID1  STC1  CEBPB  ACTB  BIRC3"
3.87841189760846e-05,10,1992,6.38135876840696,"GO:0040011 locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040011"," ACTB  CXCL2  CCL2  RHOB  MMP7  STC1  ZC3H12A  CD74  HES1  ID1"
4.5362215083373e-05,6,434,17.573732718894,"GO:0051251 positive regulation of lymphocyte activation "," http://amigo.geneontology.org/amigo/term/GO:0051251"," ACTB  CD55  CD74  HES1  CDKN1A  CCL2"
6.84959958056975e-05,9,1602,7.14138576779026,"GO:0016477 cell migration "," http://amigo.geneontology.org/amigo/term/GO:0016477"," CXCL2  CCL2  RHOB  MMP7  STC1  ZC3H12A  CD74  HES1  ID1"
7.89431575315573e-05,6,483,15.7908902691511,"GO:0002696 positive regulation of leukocyte activation "," http://amigo.geneontology.org/amigo/term/GO:0002696"," ACTB  CD55  CD74  HES1  CDKN1A  CCL2"
7.93036192900067e-05,5,258,24.6350129198966,"GO:0071222 cellular response to lipopolysaccharide "," http://amigo.geneontology.org/amigo/term/GO:0071222"," CXCL2  CCL2  ZC3H12A  CD55  CEBPB"
9.2607414245058e-05,5,268,23.7157960199005,"GO:0071219 cellular response to molecule of bacterial origin "," http://amigo.geneontology.org/amigo/term/GO:0071219"," CXCL2  CCL2  ZC3H12A  CD55  CEBPB"
9.50990045263273e-05,6,507,15.043392504931,"GO:0050867 positive regulation of cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050867"," ACTB  CD55  CD74  HES1  CDKN1A  CCL2"
9.52547708328581e-05,10,2254,5.63960366755398,"GO:0006928 movement of cell or subcellular component "," http://amigo.geneontology.org/amigo/term/GO:0006928"," ACTB  CXCL2  CCL2  RHOB  MMP7  STC1  ZC3H12A  CD74  HES1  ID1"
0.0001076809428956,9,1729,6.61683053788317,"GO:0007155 cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0007155"," ACTB  CD55  CD74  HES1  ID1  RHOB  ZC3H12A  CEBPB  CCL2"
0.000107768668965809,9,1735,6.59394812680115,"GO:0002682 regulation of immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002682"," CD74  CD55  ACTB  ZC3H12A  CCL2  HES1  CDKN1A  CEBPB  BIRC3"
0.000121997652608309,11,2990,4.67653288740245,"GO:0007166 cell surface receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007166"," CD74  CXCL2  CCL2  HES1  TNFSF10  GDF15  TNFRSF10C  CD55  ZC3H12A  BIRC3  ID1"
0.000124840832687434,5,295,21.545197740113,"GO:0071216 cellular response to biotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071216"," CXCL2  CCL2  ZC3H12A  CD55  CEBPB"
0.000137376983064134,5,304,20.9073464912281,"GO:0050670 regulation of lymphocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050670"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000137376983064134,4,131,38.8142493638677,"GO:0071347 cellular response to interleukin-1 "," http://amigo.geneontology.org/amigo/term/GO:0071347"," CCL2  HES1  ZC3H12A  CEBPB"
0.000141545511459337,11,3073,4.55022236685107,"GO:0009605 response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009605"," CXCL2  CCL2  CD74  GDF15  ULBP2  ZC3H12A  CD55  CDKN1A  STC1  CEBPB  BIRC3"
0.000141545511459337,5,308,20.6358225108225,"GO:0032944 regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032944"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000145390804452908,12,3847,3.96516766311411,"GO:0010604 positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," CD74  BIRC3  GDF15  ZC3H12A  ACTB  CEBPB  TNFSF10  CDKN1A  CD55  HES1  ID1  CCL2"
0.000145390804452908,10,2427,5.23760472462574,"GO:0048584 positive regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048584"," CD74  CCL2  TNFSF10  GDF15  CD55  ACTB  ZC3H12A  HES1  CEBPB  BIRC3"
0.000145823752250588,6,576,13.2413194444444,"GO:0043068 positive regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043068"," TNFSF10  TNFRSF10C  CDKN1A  RHOB  ZC3H12A  CCL2"
0.000151039353208264,7,927,9.59888529306005,"GO:0030155 regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0030155"," ACTB  CD55  CD74  HES1  ZC3H12A  CEBPB  CCL2"
0.000156477313900927,7,935,9.51675579322638,"GO:0071345 cellular response to cytokine stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071345"," CD74  CXCL2  CCL2  ZC3H12A  HES1  CEBPB  BIRC3"
0.000176251406886569,7,958,9.28827418232429,"GO:0014070 response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0014070"," CCL2  HES1  ID1  STC1  ZC3H12A  CEBPB  ACTB"
0.000176251406886569,13,4821,3.42774666390099,"GO:0042221 response to chemical "," http://amigo.geneontology.org/amigo/term/GO:0042221"," CD74  CXCL2  CCL2  GDF15  RHOB  ZC3H12A  CD55  HES1  ID1  STC1  CEBPB  ACTB  BIRC3"
0.000176510222358601,5,335,18.9726368159204,"GO:0070663 regulation of leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070663"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000192883967232649,6,618,12.3414239482201,"GO:0071407 cellular response to organic cyclic compound "," http://amigo.geneontology.org/amigo/term/GO:0071407"," CCL2  ID1  STC1  ZC3H12A  CEBPB  ACTB"
0.000192937321898485,7,980,9.07976190476191,"GO:0033993 response to lipid "," http://amigo.geneontology.org/amigo/term/GO:0033993"," CXCL2  CCL2  ZC3H12A  CD55  HES1  STC1  CEBPB"
0.000200414490778319,5,348,18.2638888888889,"GO:0050870 positive regulation of T cell activation "," http://amigo.geneontology.org/amigo/term/GO:0050870"," ACTB  CD55  CD74  HES1  CCL2"
0.000213620592310396,7,1002,8.88040585495675,"GO:0051093 negative regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051093"," HES1  ACTB  CD74  CDKN1A  ID1  GDF15  ZC3H12A"
0.000213620592310396,4,159,31.979035639413,"GO:0070555 response to interleukin-1 "," http://amigo.geneontology.org/amigo/term/GO:0070555"," CCL2  HES1  ZC3H12A  CEBPB"
0.000234631139251991,6,650,11.7338461538462,"GO:0010942 positive regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0010942"," TNFSF10  TNFRSF10C  ZC3H12A  CDKN1A  RHOB  CCL2"
0.000247386293527466,7,1032,8.62225452196382,"GO:0034097 response to cytokine "," http://amigo.geneontology.org/amigo/term/GO:0034097"," CD74  CXCL2  CCL2  ZC3H12A  HES1  CEBPB  BIRC3"
0.000251884883277086,12,4181,3.64840947141832,"GO:0009893 positive regulation of metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009893"," CD74  BIRC3  GDF15  ZC3H12A  ACTB  CEBPB  TNFSF10  CDKN1A  CD55  HES1  ID1  CCL2"
0.000251884883277086,5,376,16.9038120567376,"GO:0032496 response to lipopolysaccharide "," http://amigo.geneontology.org/amigo/term/GO:0032496"," CXCL2  CCL2  ZC3H12A  CD55  CEBPB"
0.000251884883277086,5,378,16.8143738977072,"GO:0032943 mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032943"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000251884883277086,5,374,16.9942067736185,"GO:0046651 lymphocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0046651"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000251884883277086,10,2680,4.7431592039801,"GO:0050793 regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0050793"," HES1  RHOB  CEBPB  ACTB  CD74  CCL2  ZC3H12A  CDKN1A  ID1  GDF15"
0.000251884883277086,5,378,16.8143738977072,"GO:1903039 positive regulation of leukocyte cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:1903039"," ACTB  CD55  CD74  HES1  CCL2"
0.000326042001287429,5,400,15.8895833333333,"GO:0002237 response to molecule of bacterial origin "," http://amigo.geneontology.org/amigo/term/GO:0002237"," CXCL2  CCL2  ZC3H12A  CD55  CEBPB"
0.000328169912802645,9,2143,5.3385440970602,"GO:0008283 cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008283"," ACTB  CDKN1A  STC1  CD55  CD74  HES1  ID1  CEBPB  CCL2"
0.000328169912802645,4,187,27.1907308377897,"GO:0050671 positive regulation of lymphocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0050671"," CD55  HES1  CDKN1A  CD74"
0.000328169912802645,3,57,66.9035087719298,"GO:0090279 regulation of calcium ion import "," http://amigo.geneontology.org/amigo/term/GO:0090279"," CCL2  STC1  HES1"
0.000328169912802645,7,1104,8.05993357487923,"GO:0098609 cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0098609"," ACTB  CD55  CD74  HES1  ZC3H12A  CEBPB  CCL2"
0.000342323189053307,7,1119,7.95189156985404,"GO:0002684 positive regulation of immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002684"," CD74  CD55  ACTB  ZC3H12A  HES1  CDKN1A  CCL2"
0.000342323189053307,4,190,26.7614035087719,"GO:0032946 positive regulation of mononuclear cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0032946"," CD55  HES1  CDKN1A  CD74"
0.000351087935154016,5,415,15.3152610441767,"GO:0070661 leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070661"," CD55  HES1  CDKN1A  CEBPB  CD74"
0.000370166241216538,9,2190,5.22397260273973,"GO:0006955 immune response "," http://amigo.geneontology.org/amigo/term/GO:0006955"," CD74  CXCL2  CCL2  CD55  ULBP2  ZC3H12A  TNFSF10  BIRC3  CEBPB"
0.000391729071136213,12,4424,3.44801084990958,"GO:0006950 response to stress "," http://amigo.geneontology.org/amigo/term/GO:0006950"," ACTB  CD74  CXCL2  CCL2  CEBPB  CDKN1A  ULBP2  RHOB  ZC3H12A  STC1  CD55  BIRC3"
0.000417988850838662,5,434,14.644777265745,"GO:0022409 positive regulation of cell-cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0022409"," ACTB  CD55  CD74  HES1  CCL2"
0.000443456254114761,4,207,24.5636070853462,"GO:0070665 positive regulation of leukocyte proliferation "," http://amigo.geneontology.org/amigo/term/GO:0070665"," CD55  HES1  CDKN1A  CD74"
0.000555757666412801,8,1731,5.87483150394762,"GO:0043207 response to external biotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0043207"," CXCL2  CCL2  CD74  ULBP2  ZC3H12A  CD55  CEBPB  BIRC3"
0.000555757666412801,8,1728,5.88503086419753,"GO:0051707 response to other organism "," http://amigo.geneontology.org/amigo/term/GO:0051707"," CXCL2  CCL2  CD74  ULBP2  ZC3H12A  CD55  CEBPB  BIRC3"
0.000601086469294886,10,3024,4.20359347442681,"GO:0051239 regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051239"," CD74  HES1  ACTB  STC1  ZC3H12A  CEBPB  CD55  ID1  GDF15  RHOB"
0.000639887715780358,8,1771,5.74214191605496,"GO:0009607 response to biotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009607"," CXCL2  CCL2  CD74  ULBP2  ZC3H12A  CD55  CEBPB  BIRC3"
0.000683522943651466,4,235,21.6368794326241,"GO:0043542 endothelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0043542"," STC1  ZC3H12A  RHOB  ID1"
0.000807835046031774,8,1835,5.54187102633969,"GO:0042127 regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042127"," ACTB  CDKN1A  CD55  HES1  ID1  CEBPB  CD74  CCL2"
0.000997194753575057,5,533,11.9246404002502,"GO:0002683 negative regulation of immune system process "," http://amigo.geneontology.org/amigo/term/GO:0002683"," CD55  ZC3H12A  CCL2  CD74  CEBPB"
0.000997194753575057,7,1355,6.56691266912669,"GO:0098542 defense response to other organism "," http://amigo.geneontology.org/amigo/term/GO:0098542"," CCL2  CD74  ULBP2  ZC3H12A  CEBPB  CD55  BIRC3"
0.00106886830718938,8,1917,5.30481655364284,"GO:0044419 biological process involved in interspecies interaction between organisms "," http://amigo.geneontology.org/amigo/term/GO:0044419"," CXCL2  CCL2  CD74  ULBP2  ZC3H12A  CD55  CEBPB  BIRC3"
0.00113776179875265,4,272,18.6936274509804,"GO:0071356 cellular response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0071356"," CCL2  ZC3H12A  HES1  BIRC3"
0.00119694723905324,3,96,39.7239583333333,"GO:0032091 negative regulation of protein binding "," http://amigo.geneontology.org/amigo/term/GO:0032091"," ACTB  ID1  CDKN1A"
0.00120659089916288,5,563,11.289224393132,"GO:0043065 positive regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043065"," TNFSF10  TNFRSF10C  RHOB  ZC3H12A  CCL2"
0.00120659089916288,4,279,18.2246117084827,"GO:0043122 regulation of I-kappaB kinase/NF-kappaB signaling "," http://amigo.geneontology.org/amigo/term/GO:0043122"," TNFSF10  CD74  ZC3H12A  BIRC3"
0.00120659089916288,7,1409,6.31523539153064,"GO:0071495 cellular response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071495"," GDF15  HES1  ID1  STC1  CEBPB  CCL2  ACTB"
0.00126397185234324,7,1424,6.24871254681648,"GO:0051094 positive regulation of developmental process "," http://amigo.geneontology.org/amigo/term/GO:0051094"," ACTB  CD74  ZC3H12A  CEBPB  HES1  GDF15  RHOB"
0.00133980397174355,6,964,7.91182572614108,"GO:0043066 negative regulation of apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0043066"," CD74  BIRC3  CCL2  ID1  ZC3H12A  CEBPB"
0.00142784210064991,6,977,7.80655066530194,"GO:0030334 regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030334"," CCL2  MMP7  RHOB  STC1  ZC3H12A  CD74"
0.00144578871568178,3,105,36.3190476190476,"GO:0070509 calcium ion import "," http://amigo.geneontology.org/amigo/term/GO:0070509"," CCL2  STC1  HES1"
0.00144717249150661,8,2031,5.00705727884458,"GO:0006952 defense response "," http://amigo.geneontology.org/amigo/term/GO:0006952"," CXCL2  CCL2  CD74  ULBP2  ZC3H12A  CEBPB  CD55  BIRC3"
0.00144807720057947,4,298,17.0626398210291,"GO:0034612 response to tumor necrosis factor "," http://amigo.geneontology.org/amigo/term/GO:0034612"," CCL2  ZC3H12A  HES1  BIRC3"
0.00144807720057947,6,987,7.7274569402229,"GO:0043069 negative regulation of programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:0043069"," CD74  BIRC3  CCL2  ID1  ZC3H12A  CEBPB"
0.00149677271060342,5,600,10.5930555555556,"GO:0045785 positive regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0045785"," ACTB  CD55  CD74  HES1  CCL2"
0.00150358955222057,7,1483,6.00011238480557,"GO:2000026 regulation of multicellular organismal development "," http://amigo.geneontology.org/amigo/term/GO:2000026"," HES1  ACTB  CD74  ZC3H12A  CEBPB  ID1  RHOB"
0.00162752069085174,7,1504,5.91633421985816,"GO:0032270 positive regulation of cellular protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032270"," CD74  BIRC3  GDF15  TNFSF10  CDKN1A  HES1  ZC3H12A"
0.00168745717864751,4,314,16.1932059447983,"GO:0030336 negative regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030336"," CCL2  RHOB  STC1  CD74"
0.00170388264218096,4,318,15.9895178197065,"GO:0007249 I-kappaB kinase/NF-kappaB signaling "," http://amigo.geneontology.org/amigo/term/GO:0007249"," TNFSF10  CD74  ZC3H12A  BIRC3"
0.00170388264218096,4,318,15.9895178197065,"GO:0010631 epithelial cell migration "," http://amigo.geneontology.org/amigo/term/GO:0010631"," STC1  ZC3H12A  RHOB  ID1"
0.00170388264218096,3,115,33.1608695652174,"GO:1990868 response to chemokine "," http://amigo.geneontology.org/amigo/term/GO:1990868"," CXCL2  CCL2  ZC3H12A"
0.00170388264218096,3,115,33.1608695652174,"GO:1990869 cellular response to chemokine "," http://amigo.geneontology.org/amigo/term/GO:1990869"," CXCL2  CCL2  ZC3H12A"
0.00173425158238287,4,321,15.8400830737279,"GO:0090132 epithelium migration "," http://amigo.geneontology.org/amigo/term/GO:0090132"," STC1  ZC3H12A  RHOB  ID1"
0.00173425158238287,6,1038,7.34778420038536,"GO:2000145 regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000145"," CCL2  MMP7  RHOB  STC1  ZC3H12A  CD74"
0.00183303851026353,6,1052,7.25,"GO:0008284 positive regulation of cell population proliferation "," http://amigo.geneontology.org/amigo/term/GO:0008284"," ACTB  CD55  HES1  CDKN1A  ID1  CD74"
0.00183303851026353,4,327,15.5494393476045,"GO:0090130 tissue migration "," http://amigo.geneontology.org/amigo/term/GO:0090130"," STC1  ZC3H12A  RHOB  ID1"
0.00186212841705584,6,1071,7.12138188608777,"GO:0000902 cell morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0000902"," ACTB  RHOB  CCL2  STC1  HES1  ID1"
0.00186212841705584,6,1061,7.1885014137606,"GO:0010243 response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0010243"," HES1  ID1  GDF15  STC1  CEBPB  ACTB"
0.00186212841705584,3,123,31.0040650406504,"GO:0030593 neutrophil chemotaxis "," http://amigo.geneontology.org/amigo/term/GO:0030593"," CXCL2  CCL2  CD74"
0.00186212841705584,6,1064,7.16823308270677,"GO:0031401 positive regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031401"," CD74  BIRC3  GDF15  CDKN1A  HES1  ZC3H12A"
0.00186212841705584,9,2847,4.01844046364594,"GO:0035556 intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0035556"," CD74  CCL2  TNFSF10  CDKN1A  GDF15  ZC3H12A  RHOB  CEBPB  BIRC3"
0.00186212841705584,5,647,9.82354456465739,"GO:0048514 blood vessel morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048514"," ZC3H12A  HES1  RHOB  CCL2  ID1"
0.00186212841705584,4,334,15.2235528942116,"GO:0051271 negative regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051271"," CCL2  RHOB  STC1  CD74"
0.00186212841705584,5,654,9.7183995922528,"GO:0071417 cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," ID1  GDF15  STC1  CEBPB  ACTB"
0.00186212841705584,5,655,9.70356234096692,"GO:0097190 apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0097190"," CD74  TNFSF10  TNFRSF10C  CDKN1A  CEBPB"
0.00186212841705584,4,331,15.361530715005,"GO:2000146 negative regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000146"," CCL2  RHOB  STC1  CD74"
0.00190362907508512,6,1078,7.07513914656772,"GO:1902533 positive regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902533"," CD74  CCL2  TNFSF10  GDF15  ZC3H12A  BIRC3"
0.00193503281070948,9,2867,3.99040809208232,"GO:0009653 anatomical structure morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0009653"," ACTB  RHOB  CCL2  STC1  ZC3H12A  HES1  ID1  GDF15  CEBPB"
0.00194016687223668,6,1085,7.0294930875576,"GO:0040012 regulation of locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040012"," CCL2  MMP7  RHOB  STC1  ZC3H12A  CD74"
0.0019636761552522,6,1089,7.00367309458218,"GO:0032101 regulation of response to external stimulus "," http://amigo.geneontology.org/amigo/term/GO:0032101"," CCL2  ZC3H12A  CD55  CD74  CEBPB  BIRC3"
0.00207918819598178,7,1618,5.49948496085702,"GO:0051247 positive regulation of protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051247"," CD74  BIRC3  GDF15  TNFSF10  CDKN1A  HES1  ZC3H12A"
0.00213309405896951,6,1109,6.87736699729486,"GO:0051270 regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051270"," CCL2  MMP7  RHOB  STC1  ZC3H12A  CD74"
0.00213309405896951,6,1112,6.85881294964029,"GO:0060548 negative regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0060548"," CD74  BIRC3  CCL2  ID1  ZC3H12A  CEBPB"
0.00213309405896951,4,354,14.3634651600753,"GO:1902105 regulation of leukocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:1902105"," ACTB  CD74  ZC3H12A  CEBPB"
0.00220067287949587,7,1641,5.42240503757871,"GO:0031399 regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031399"," CD74  BIRC3  GDF15  CDKN1A  HES1  ZC3H12A  ACTB"
0.00221714136135267,7,1645,5.40921985815603,"GO:0009967 positive regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009967"," CD74  CCL2  TNFSF10  GDF15  ZC3H12A  HES1  BIRC3"
0.0022231569707237,9,2945,3.88471986417657,"GO:0032879 regulation of localization "," http://amigo.geneontology.org/amigo/term/GO:0032879"," CD74  CCL2  MMP7  RHOB  STC1  ZC3H12A  CEBPB  HES1  ACTB"
